1890-04-01,-138.1
1890-05-01,-135.3
1890-06-01,-140.2
1890-07-01,-144.2
1890-08-01,-147.8
1890-09-01,-149.4
1890-10-01,-151.8
1890-11-01,-155.9
1890-12-01,-163.9
1891-01-01,-162.9
1891-02-01,-163.9
1891-03-01,-148.1
1891-04-01,-150.8
1891-05-01,-145.4
1891-06-01,-148.4
1891-07-01,-143.8
1891-08-01,-142.2
1891-09-01,-143.2
1891-10-01,-144.5
1891-11-01,-148.2
1891-12-01,-148.8
1892-01-01,-145.8
1892-02-01,-139.3
1892-03-01,-139.8
1892-04-01,-138.6
1892-05-01,-143.1
1892-06-01,-141.6
1892-07-01,-145.8
1892-08-01,-146.6
1892-09-01,-151.7
1892-10-01,-151.5
1892-11-01,-156.3
1892-12-01,-152.4
1893-01-01,-147.5
1893-02-01,-143.8
1893-03-01,-136.7
1893-04-01,-137.9
1893-05-01,-139.2
1893-06-01,-140.5
1893-07-01,-140.7
1893-08-01,-139.0
1893-09-01,-139.0
1893-10-01,-140.6
1893-11-01,-145.1
1893-12-01,-145.6
1894-01-01,-148.4
1894-02-01,-147.5
1894-03-01,-149.9
1894-04-01,-148.9
1894-05-01,-152.1
1894-06-01,-152.7
1894-07-01,-154.5
1894-08-01,-154.7
1894-09-01,-157.6
1894-10-01,-153.3
1894-11-01,-151.4
1894-12-01,-140.8
1895-01-01,-138.9
1895-02-01,-134.9
1895-03-01,-140.0
1895-04-01,-141.4
1895-05-01,-148.0
1895-06-01,-142.3
1895-07-01,-141.0
1895-08-01,-137.4
1895-09-01,-139.4
1895-10-01,-132.3
1895-11-01,-135.8
1895-12-01,-138.8
1896-01-01,-148.4
1896-02-01,-158.4
1896-03-01,-155.4
1896-04-01,-150.4
1896-05-01,-144.1
1896-06-01,-135.3
1896-07-01,-138.0
1896-08-01,-138.9
1896-09-01,-144.2
1896-10-01,-146.9
1896-11-01,-149.7
1896-12-01,-152.1
1897-01-01,-149.5
1897-02-01,-149.8
1897-03-01,-143.9
1897-04-01,-142.2
1897-05-01,-132.6
1897-06-01,-130.8
1897-07-01,-127.1
1897-08-01,-129.8
1897-09-01,-136.5
1897-10-01,-143.5
1897-11-01,-158.1
1897-12-01,-155.5
1898-01-01,-149.0
1898-02-01,-134.5
1898-03-01,-126.6
1898-04-01,-124.9
1898-05-01,-123.6
1898-06-01,-129.7
1898-07-01,-133.4
1898-08-01,-139.5
1898-09-01,-137.4
1898-10-01,-132.3
1898-11-01,-128.4
1898-12-01,-127.3
1899-01-01,-126.7
1899-02-01,-129.0
1899-03-01,-128.0
1899-04-01,-125.0
1899-05-01,-127.9
1899-06-01,-128.6
1899-07-01,-131.9
1899-08-01,-125.8
1899-09-01,-120.1
1899-10-01,-114.3
1899-11-01,-117.1
1899-12-01,-122.5
1900-01-01,-128.9
1900-02-01,-130.8
1900-03-01,-129.5
1900-04-01,-129.8
1900-05-01,-127.3
1900-06-01,-128.2
1900-07-01,-130.5
1900-08-01,-128.7
1900-09-01,-135.1
1900-10-01,-130.2
1900-11-01,-132.1
1900-12-01,-130.1
1901-01-01,-132.8
1901-02-01,-134.7
1901-03-01,-135.0
1901-04-01,-131.0
1901-05-01,-135.0
1901-06-01,-133.7
1901-07-01,-136.2
1901-08-01,-131.0
1901-09-01,-127.0
1901-10-01,-124.1
1901-11-01,-122.6
1901-12-01,-123.3
1902-01-01,-122.6
1902-02-01,-122.1
1902-03-01,-123.3
1902-04-01,-128.0
1902-05-01,-132.3
1902-06-01,-132.9
1902-07-01,-131.7
1902-08-01,-127.8
1902-09-01,-124.4
1902-10-01,-121.8
1902-11-01,-121.3
1902-12-01,-122.8
1903-01-01,-121.2
1903-02-01,-121.7
1903-03-01,-115.0
1903-04-01,-110.3
1903-05-01,-109.8
1903-06-01,-110.6
1903-07-01,-116.2
1903-08-01,-119.5
1903-09-01,-123.6
1903-10-01,-120.6
1903-11-01,-124.2
1903-12-01,-121.5
1904-01-01,-125.9
1904-02-01,-118.2
1904-03-01,-122.9
1904-04-01,-123.3
1904-05-01,-128.3
1904-06-01,-126.6
1904-07-01,-130.2
1904-08-01,-131.2
1904-09-01,-132.6
1904-10-01,-131.6
1904-11-01,-132.3
1904-12-01,-134.8
1905-01-01,-138.0
1905-02-01,-140.1
1905-03-01,-139.6
1905-04-01,-138.1
1905-05-01,-136.0
1905-06-01,-134.4
1905-07-01,-132.0
1905-08-01,-128.1
1905-09-01,-125.4
1905-10-01,-127.6
1905-11-01,-130.7
1905-12-01,-134.8
1906-01-01,-131.8
1906-02-01,-129.5
1906-03-01,-128.1
1906-04-01,-128.9
1906-05-01,-125.5
1906-06-01,-124.1
1906-07-01,-122.3
1906-08-01,-125.4
1906-09-01,-124.9
1906-10-01,-125.7
1906-11-01,-127.6
1906-12-01,-128.8
1907-01-01,-129.5
1907-02-01,-126.4
1907-03-01,-125.2
1907-04-01,-122.8
1907-05-01,-125.1
1907-06-01,-123.2
1907-07-01,-126.4
1907-08-01,-123.8
1907-09-01,-131.7
1907-10-01,-133.1
1907-11-01,-137.6
1907-12-01,-134.5
1908-01-01,-131.1
1908-02-01,-129.1
1908-03-01,-129.2
1908-04-01,-131.4
1908-05-01,-132.5
1908-06-01,-127.9
1908-07-01,-127.3
1908-08-01,-124.9
1908-09-01,-130.1
1908-10-01,-134.3
1908-11-01,-136.3
1908-12-01,-135.4
1909-01-01,-127.7
1909-02-01,-125.1
1909-03-01,-120.6
1909-04-01,-123.4
1909-05-01,-126.2
1909-06-01,-130.8
1909-07-01,-129.0
1909-08-01,-129.8
1909-09-01,-126.3
1909-10-01,-126.4
1909-11-01,-124.5
1909-12-01,-125.9
1910-01-01,-127.3
1910-02-01,-130.6
1910-03-01,-129.9
1910-04-01,-129.5
1910-05-01,-124.7
1910-06-01,-124.0
1910-07-01,-121.8
1910-08-01,-124.4
1910-09-01,-124.4
1910-10-01,-126.4
1910-11-01,-126.6
1910-12-01,-127.4
1911-01-01,-127.4
1911-02-01,-123.9
1911-03-01,-121.1
1911-04-01,-120.6
1911-05-01,-121.8
1911-06-01,-121.2
1911-07-01,-120.1
1911-08-01,-114.1
1911-09-01,-111.2
1911-10-01,-108.1
1911-11-01,-112.7
1911-12-01,-114.5
1912-01-01,-121.9
1912-02-01,-123.7
1912-03-01,-127.2
1912-04-01,-127.1
1912-05-01,-126.0
1912-06-01,-120.7
1912-07-01,-119.9
1912-08-01,-118.6
1912-09-01,-119.1
1912-10-01,-118.7
1912-11-01,-116.7
1912-12-01,-114.4
1913-01-01,-119.8
1913-02-01,-123.2
1913-03-01,-128.2
1913-04-01,-127.7
1913-05-01,-126.0
1913-06-01,-120.7
1913-07-01,-117.2
1913-08-01,-114.3
1913-09-01,-114.0
1913-10-01,-114.8
1913-11-01,-110.8
1913-12-01,-116.0
1914-01-01,-110.9
1914-02-01,-117.0
1914-03-01,-115.3
1914-04-01,-118.1
1914-05-01,-116.8
1914-06-01,-119.9
1914-07-01,-119.7
1914-08-01,-122.5
1914-09-01,-117.0
1914-10-01,-111.8
1914-11-01,-99.0
1914-12-01,-88.6
1915-01-01,-83.7
1915-02-01,-85.2
1915-03-01,-93.1
1915-04-01,-102.3
1915-05-01,-108.5
1915-06-01,-111.1
1915-07-01,-113.6
1915-08-01,-114.4
1915-09-01,-115.4
1915-10-01,-115.2
1915-11-01,-109.7
1915-12-01,-110.0
1916-01-01,-103.7
1916-02-01,-106.3
1916-03-01,-101.1
1916-04-01,-104.1
1916-05-01,-102.8
1916-06-01,-108.0
1916-07-01,-111.7
1916-08-01,-115.9
1916-09-01,-113.6
1916-10-01,-111.7
1916-11-01,-103.8
1916-12-01,-102.7
1917-01-01,-102.8
1917-02-01,-109.1
1917-03-01,-112.4
1917-04-01,-115.9
1917-05-01,-115.1
1917-06-01,-113.9
1917-07-01,-110.1
1917-08-01,-110.7
1917-09-01,-111.5
1917-10-01,-113.1
1917-11-01,-113.7
1917-12-01,-111.3
1918-01-01,-109.7
1918-02-01,-113.5
1918-03-01,-115.2
1918-04-01,-117.1
1918-05-01,-114.6
1918-06-01,-112.7
1918-07-01,-112.1
1918-08-01,-113.6
1918-09-01,-109.9
1918-10-01,-112.0
1918-11-01,-111.8
1918-12-01,-116.4
1919-01-01,-118.1
1919-02-01,-119.9
1919-03-01,-118.3
1919-04-01,-115.4
1919-05-01,-112.7
1919-06-01,-106.2
1919-07-01,-107.0
1919-08-01,-103.5
1919-09-01,-105.2
1919-10-01,-108.5
1919-11-01,-109.9
1919-12-01,-114.4
1920-01-01,-114.9
1920-02-01,-116.9
1920-03-01,-116.2
1920-04-01,-112.1
1920-05-01,-107.4
1920-06-01,-103.6
1920-07-01,-103.2
1920-08-01,-106.0
1920-09-01,-109.6
1920-10-01,-110.8
1920-11-01,-112.2
1920-12-01,-110.1
1921-01-01,-110.0
1921-02-01,-106.9
1921-03-01,-105.5
1921-04-01,-104.1
1921-05-01,-102.1
1921-06-01,-103.5
1921-07-01,-105.1
1921-08-01,-111.3
1921-09-01,-114.2
1921-10-01,-113.1
1921-11-01,-113.6
1921-12-01,-109.4
1922-01-01,-111.0
1922-02-01,-106.7
1922-03-01,-108.0
1922-04-01,-107.0
1922-05-01,-105.9
1922-06-01,-106.2
1922-07-01,-111.3
1922-08-01,-114.7
1922-09-01,-116.4
1922-10-01,-112.5
1922-11-01,-106.6
1922-12-01,-103.2
1923-01-01,-104.6
1923-02-01,-109.2
1923-03-01,-107.9
1923-04-01,-103.6
1923-05-01,-99.3
1923-06-01,-101.9
1923-07-01,-107.5
1923-08-01,-110.5
1923-09-01,-110.5
1923-10-01,-109.7
1923-11-01,-113.9
1923-12-01,-116.7
1924-01-01,-118.0
1924-02-01,-112.7
1924-03-01,-113.4
1924-04-01,-111.8
1924-05-01,-115.2
1924-06-01,-115.3
1924-07-01,-116.8
1924-08-01,-116.1
1924-09-01,-115.6
1924-10-01,-115.7
1924-11-01,-117.0
1924-12-01,-115.2
1925-01-01,-112.3
1925-02-01,-110.6
1925-03-01,-112.5
1925-04-01,-115.3
1925-05-01,-114.8
1925-06-01,-115.0
1925-07-01,-115.3
1925-08-01,-116.3
1925-09-01,-115.0
1925-10-01,-112.9
1925-11-01,-110.9
1925-12-01,-107.4
1926-01-01,-111.3
1926-02-01,-112.2
1926-03-01,-115.4
1926-04-01,-112.3
1926-05-01,-110.3
1926-06-01,-107.7
1926-07-01,-104.5
1926-08-01,-97.9
1926-09-01,-97.2
1926-10-01,-96.3
1926-11-01,-105.8
1926-12-01,-109.4
1927-01-01,-113.4
1927-02-01,-109.1
1927-03-01,-107.2
1927-04-01,-104.9
1927-05-01,-105.3
1927-06-01,-104.5
1927-07-01,-106.3
1927-08-01,-103.7
1927-09-01,-109.6
1927-10-01,-106.9
1927-11-01,-110.7
1927-12-01,-111.5
1928-01-01,-117.7
1928-02-01,-117.6
1928-03-01,-115.7
1928-04-01,-110.4
1928-05-01,-108.9
1928-06-01,-106.3
1928-07-01,-106.0
1928-08-01,-105.6
1928-09-01,-106.1
1928-10-01,-111.2
1928-11-01,-115.6
1928-12-01,-118.7
1929-01-01,-120.8
1929-02-01,-115.8
1929-03-01,-113.3
1929-04-01,-107.4
1929-05-01,-109.9
1929-06-01,-106.1
1929-07-01,-106.0
1929-08-01,-106.4
1929-09-01,-107.0
1929-10-01,-109.4
1929-11-01,-109.2
1929-12-01,-112.1
1930-01-01,-110.8
1930-02-01,-112.3
1930-03-01,-112.3
1930-04-01,-114.3
1930-05-01,-112.7
1930-06-01,-105.7
1930-07-01,-98.2
1930-08-01,-96.1
1930-09-01,-98.5
1930-10-01,-101.5
1930-11-01,-105.6
1930-12-01,-107.8
1931-01-01,-106.9
1931-02-01,-109.1
1931-03-01,-106.6
1931-04-01,-108.5
1931-05-01,-106.4
1931-06-01,-105.9
1931-07-01,-101.9
1931-08-01,-103.7
1931-09-01,-106.0
1931-10-01,-109.0
1931-11-01,-109.9
1931-12-01,-106.5
1932-01-01,-104.1
1932-02-01,-100.8
1932-03-01,-101.8
1932-04-01,-100.5
1932-05-01,-102.2
1932-06-01,-102.3
1932-07-01,-101.5
1932-08-01,-102.9
1932-09-01,-100.3
1932-10-01,-100.7
1932-11-01,-98.2
1932-12-01,-97.1
1933-01-01,-93.8
1933-02-01,-93.0
1933-03-01,-92.4
1933-04-01,-92.6
1933-05-01,-95.2
1933-06-01,-94.5
1933-07-01,-99.0
1933-08-01,-97.7
1933-09-01,-99.0
1933-10-01,-98.7
1933-11-01,-102.2
1933-12-01,-102.2
1934-01-01,-101.5
1934-02-01,-99.1
1934-03-01,-96.7
1934-04-01,-97.8
1934-05-01,-98.7
1934-06-01,-102.7
1934-07-01,-103.3
1934-08-01,-107.3
1934-09-01,-105.8
1934-10-01,-108.5
1934-11-01,-102.6
1934-12-01,-100.5
1935-01-01,-95.5
1935-02-01,-93.3
1935-03-01,-92.9
1935-04-01,-91.7
1935-05-01,-95.0
1935-06-01,-94.3
1935-07-01,-95.3
1935-08-01,-96.1
1935-09-01,-98.4
1935-10-01,-101.3
1935-11-01,-102.8
1935-12-01,-101.0
1936-01-01,-97.1
1936-02-01,-94.7
1936-03-01,-99.2
1936-04-01,-102.5
1936-05-01,-104.4
1936-06-01,-101.9
1936-07-01,-102.9
1936-08-01,-100.9
1936-09-01,-103.6
1936-10-01,-99.3
1936-11-01,-100.6
1936-12-01,-97.6
1937-01-01,-98.9
1937-02-01,-93.9
1937-03-01,-95.5
1937-04-01,-93.5
1937-05-01,-94.9
1937-06-01,-96.9
1937-07-01,-96.6
1937-08-01,-97.4
1937-09-01,-93.9
1937-10-01,-93.4
1937-11-01,-91.5
1937-12-01,-89.9
1938-01-01,-87.7
1938-02-01,-86.4
1938-03-01,-85.9
1938-04-01,-88.0
1938-05-01,-93.7
1938-06-01,-96.8
1938-07-01,-101.3
1938-08-01,-97.8
1938-09-01,-96.1
1938-10-01,-90.7
1938-11-01,-89.9
1938-12-01,-90.6
1939-01-01,-90.0
1939-02-01,-94.4
1939-03-01,-91.8
1939-04-01,-89.7
1939-05-01,-84.4
1939-06-01,-77.7
1939-07-01,-77.6
1939-08-01,-80.4
1939-09-01,-86.9
1939-10-01,-91.0
1939-11-01,-89.4
1939-12-01,-89.2
1940-01-01,-88.3
1940-02-01,-89.5
1940-03-01,-91.2
1940-04-01,-95.9
1940-05-01,-96.6
1940-06-01,-101.0
1940-07-01,-99.1
1940-08-01,-96.2
1940-09-01,-92.2
1940-10-01,-87.9
1940-11-01,-84.7
1940-12-01,-83.7
1941-01-01,-84.4
1941-02-01,-81.2
1941-03-01,-80.8
1941-04-01,-79.4
1941-05-01,-81.3
1941-06-01,-81.3
1941-07-01,-78.3
1941-08-01,-73.9
1941-09-01,-74.4
1941-10-01,-77.8
1941-11-01,-83.5
1941-12-01,-83.6
1942-01-01,-85.2
1942-02-01,-84.2
1942-03-01,-85.5
1942-04-01,-86.0
1942-05-01,-84.8
1942-06-01,-81.8
1942-07-01,-78.4
1942-08-01,-75.4
1942-09-01,-73.5
1942-10-01,-74.4
1942-11-01,-74.5
1942-12-01,-76.9
1943-01-01,-74.4
1943-02-01,-73.6
1943-03-01,-74.1
1943-04-01,-74.3
1943-05-01,-78.4
1943-06-01,-78.2
1943-07-01,-82.3
1943-08-01,-82.8
1943-09-01,-84.2
1943-10-01,-84.9
1943-11-01,-86.1
1943-12-01,-86.7
1944-01-01,-83.2
1944-02-01,-77.1
1944-03-01,-74.4
1944-04-01,-79.0
1944-05-01,-86.3
1944-06-01,-92.1
1944-07-01,-94.9
1944-08-01,-95.1
1944-09-01,-93.2
1944-10-01,-90.2
1944-11-01,-86.5
1944-12-01,-85.3
1945-01-01,-84.3
1945-02-01,-84.6
1945-03-01,-85.4
1945-04-01,-84.1
1945-05-01,-82.8
1945-06-01,-78.8
1945-07-01,-82.8
1945-08-01,-83.0
1945-09-01,-87.3
1945-10-01,-84.8
1945-11-01,-84.5
1945-12-01,-81.2
1946-01-01,-82.3
1946-02-01,-78.4
1946-03-01,-79.2
1946-04-01,-75.3
1946-05-01,-72.8
1946-06-01,-69.8
1946-07-01,-68.5
1946-08-01,-71.0
1946-09-01,-74.9
1946-10-01,-78.4
1946-11-01,-81.0
1946-12-01,-81.7
1947-01-01,-82.3
1947-02-01,-80.1
1947-03-01,-77.5
1947-04-01,-79.8
1947-05-01,-79.2
1947-06-01,-77.2
1947-07-01,-74.5
1947-08-01,-71.9
1947-09-01,-68.5
1947-10-01,-64.0
1947-11-01,-59.3
1947-12-01,-61.0
1948-01-01,-63.9
1948-02-01,-68.4
1948-03-01,-70.5
1948-04-01,-70.5
1948-05-01,-69.2
1948-06-01,-69.3
1948-07-01,-67.7
1948-08-01,-69.7
1948-09-01,-68.3
1948-10-01,-68.7
1948-11-01,-66.8
1948-12-01,-65.6
1949-01-01,-64.0
1949-02-01,-63.6
1949-03-01,-67.2
1949-04-01,-69.8
1949-05-01,-71.9
1949-06-01,-72.2
1949-07-01,-73.3
1949-08-01,-72.0
1949-09-01,-73.4
1949-10-01,-69.7
1949-11-01,-69.2
1949-12-01,-67.7
1950-01-01,-69.6
1950-02-01,-70.8
1950-03-01,-70.9
1950-04-01,-68.8
1950-05-01,-68.3
1950-06-01,-67.9
1950-07-01,-68.5
1950-08-01,-69.2
1950-09-01,-67.5
1950-10-01,-64.7
1950-11-01,-61.9
1950-12-01,-59.5
1951-01-01,-60.9
1951-02-01,-56.9
1951-03-01,-51.6
1951-04-01,-51.0
1951-05-01,-50.7
1951-06-01,-55.8
1951-07-01,-59.4
1951-08-01,-63.0
1951-09-01,-61.7
1951-10-01,-61.6
1951-11-01,-59.8
1951-12-01,-61.6
1952-01-01,-62.2
1952-02-01,-62.7
1952-03-01,-64.4
1952-04-01,-64.2
1952-05-01,-63.6
1952-06-01,-61.1
1952-07-01,-62.2
1952-08-01,-61.4
1952-09-01,-59.1
1952-10-01,-57.8
1952-11-01,-53.2
1952-12-01,-52.7
1953-01-01,-53.1
1953-02-01,-56.0
1953-03-01,-57.8
1953-04-01,-55.8
1953-05-01,-52.5
1953-06-01,-49.9
1953-07-01,-52.4
1953-08-01,-55.0
1953-09-01,-57.6
1953-10-01,-59.8
1953-11-01,-60.5
1953-12-01,-61.2
1954-01-01,-59.0
1954-02-01,-57.6
1954-03-01,-56.9
1954-04-01,-59.2
1954-05-01,-58.9
1954-06-01,-61.8
1954-07-01,-64.4
1954-08-01,-65.2
1954-09-01,-62.9
1954-10-01,-58.0
1954-11-01,-52.8
1954-12-01,-50.5
1955-01-01,-48.8
1955-02-01,-49.1
1955-03-01,-52.4
1955-04-01,-56.5
1955-05-01,-61.2
1955-06-01,-64.2
1955-07-01,-66.3
1955-08-01,-63.1
1955-09-01,-62.0
1955-10-01,-57.5
1955-11-01,-57.0
1955-12-01,-57.6
1956-01-01,-58.6
1956-02-01,-62.2
1956-03-01,-61.4
1956-04-01,-58.5
1956-05-01,-58.5
1956-06-01,-60.0
1956-07-01,-64.9
1956-08-01,-66.1
1956-09-01,-66.8
1956-10-01,-67.2
1956-11-01,-67.3
1956-12-01,-65.9
1957-01-01,-61.3
1957-02-01,-53.1
1957-03-01,-48.9
1957-04-01,-47.2
1957-05-01,-45.5
1957-06-01,-45.4
1957-07-01,-45.7
1957-08-01,-48.8
1957-09-01,-49.6
1957-10-01,-50.7
1957-11-01,-49.5
1957-12-01,-50.5
1958-01-01,-48.5
1958-02-01,-49.0
1958-03-01,-48.9
1958-04-01,-51.4
1958-05-01,-50.9
1958-06-01,-51.0
1958-07-01,-49.8
1958-08-01,-49.2
1958-09-01,-47.9
1958-10-01,-45.6
1958-11-01,-44.2
1958-12-01,-43.3
1959-01-01,-45.4
1959-02-01,-48.7
1959-03-01,-50.8
1959-04-01,-50.1
1959-05-01,-49.7
1959-06-01,-48.3
1959-07-01,-48.0
1959-08-01,-45.6
1959-09-01,-46.6
1959-10-01,-45.0
1959-11-01,-49.4
1959-12-01,-48.6
1960-01-01,-48.9
1960-02-01,-44.9
1960-03-01,-45.1
1960-04-01,-43.1
1960-05-01,-42.5
1960-06-01,-42.9
1960-07-01,-44.1
1960-08-01,-44.9
1960-09-01,-45.4
1960-10-01,-44.7
1960-11-01,-43.9
1960-12-01,-40.8
1961-01-01,-38.0
1961-02-01,-33.2
1961-03-01,-32.8
1961-04-01,-32.4
1961-05-01,-34.8
1961-06-01,-36.9
1961-07-01,-37.8
1961-08-01,-38.8
1961-09-01,-40.0
1961-10-01,-43.1
1961-11-01,-45.1
1961-12-01,-44.2
1962-01-01,-44.3
1962-02-01,-42.8
1962-03-01,-44.1
1962-04-01,-44.6
1962-05-01,-45.4
1962-06-01,-45.1
1962-07-01,-46.6
1962-08-01,-43.7
1962-09-01,-42.3
1962-10-01,-39.1
1962-11-01,-40.1
1962-12-01,-41.7
1963-01-01,-40.5
1963-02-01,-40.7
1963-03-01,-40.8
1963-04-01,-42.8
1963-05-01,-44.2
1963-06-01,-45.7
1963-07-01,-47.0
1963-08-01,-48.3
1963-09-01,-45.9
1963-10-01,-47.1
1963-11-01,-45.3
1963-12-01,-50.8
1964-01-01,-55.0
1964-02-01,-59.3
1964-03-01,-60.2
1964-04-01,-60.7
1964-05-01,-56.2
1964-06-01,-50.8
1964-07-01,-46.8
1964-08-01,-46.6
1964-09-01,-48.5
1964-10-01,-51.3
1964-11-01,-50.8
1964-12-01,-47.7
1965-01-01,-43.3
1965-02-01,-38.8
1965-03-01,-40.8
1965-04-01,-44.0
1965-05-01,-47.6
1965-06-01,-46.7
1965-07-01,-43.5
1965-08-01,-40.0
1965-09-01,-36.6
1965-10-01,-38.2
1965-11-01,-38.7
1965-12-01,-40.3
1966-01-01,-40.9
1966-02-01,-42.9
1966-03-01,-45.4
1966-04-01,-47.5
1966-05-01,-48.6
1966-06-01,-48.9
1966-07-01,-47.1
1966-08-01,-46.7
1966-09-01,-46.7
1966-10-01,-48.1
1966-11-01,-51.5
1966-12-01,-49.3
1967-01-01,-50.5
1967-02-01,-50.2
1967-03-01,-52.5
1967-04-01,-50.9
1967-05-01,-49.4
1967-06-01,-44.6
1967-07-01,-44.0
1967-08-01,-42.0
1967-09-01,-41.7
1967-10-01,-41.0
1967-11-01,-40.4
1967-12-01,-40.1
1968-01-01,-39.6
1968-02-01,-42.0
1968-03-01,-48.0
1968-04-01,-53.0
1968-05-01,-56.7
1968-06-01,-55.3
1968-07-01,-50.9
1968-08-01,-43.5
1968-09-01,-39.6
1968-10-01,-36.0
1968-11-01,-35.7
1968-12-01,-37.4
1969-01-01,-35.8
1969-02-01,-37.2
1969-03-01,-36.2
1969-04-01,-37.4
1969-05-01,-38.6
1969-06-01,-39.1
1969-07-01,-41.1
1969-08-01,-38.9
1969-09-01,-37.9
1969-10-01,-36.5
1969-11-01,-37.9
1969-12-01,-39.4
1970-01-01,-38.8
1970-02-01,-37.6
1970-03-01,-38.2
1970-04-01,-41.1
1970-05-01,-41.3
1970-06-01,-41.0
1970-07-01,-42.6
1970-08-01,-41.9
1970-09-01,-42.4
1970-10-01,-38.7
1970-11-01,-38.6
1970-12-01,-37.1
1971-01-01,-34.9
1971-02-01,-31.7
1971-03-01,-30.7
1971-04-01,-31.4
1971-05-01,-35.2
1971-06-01,-37.7
1971-07-01,-38.5
1971-08-01,-36.5
1971-09-01,-33.1
1971-10-01,-33.5
1971-11-01,-35.9
1971-12-01,-37.6
1972-01-01,-34.0
1972-02-01,-29.2
1972-03-01,-25.3
1972-04-01,-24.6
1972-05-01,-22.6
1972-06-01,-20.2
1972-07-01,-19.1
1972-08-01,-23.1
1972-09-01,-25.7
1972-10-01,-27.9
1972-11-01,-26.9
1972-12-01,-28.5
1973-01-01,-33.2
1973-02-01,-33.6
1973-03-01,-34.6
1973-04-01,-31.7
1973-05-01,-33.8
1973-06-01,-32.7
1973-07-01,-34.4
1973-08-01,-34.4
1973-09-01,-34.5
1973-10-01,-31.6
1973-11-01,-24.7
1973-12-01,-19.9
1974-01-01,-15.4
1974-02-01,-16.5
1974-03-01,-17.6
1974-04-01,-17.4
1974-05-01,-17.7
1974-06-01,-18.3
1974-07-01,-20.4
1974-08-01,-22.1
1974-09-01,-23.0
1974-10-01,-23.8
1974-11-01,-22.6
1974-12-01,-21.8
1975-01-01,-21.1
1975-02-01,-20.2
1975-03-01,-18.7
1975-04-01,-20.0
1975-05-01,-21.3
1975-06-01,-23.4
1975-07-01,-23.4
1975-08-01,-22.0
1975-09-01,-21.3
1975-10-01,-20.7
1975-11-01,-20.5
1975-12-01,-22.7
1976-01-01,-22.9
1976-02-01,-25.7
1976-03-01,-24.4
1976-04-01,-23.2
1976-05-01,-22.5
1976-06-01,-20.4
1976-07-01,-21.6
1976-08-01,-23.5
1976-09-01,-22.2
1976-10-01,-22.6
1976-11-01,-19.7
1976-12-01,-19.5
1977-01-01,-20.9
1977-02-01,-23.6
